,Price,PredictedPrice,MAE,MSE,RMSE
2205,600000.0,434873.84708662704,303518.91518392804,216930341137.52878,465757.81382337405
2212,900000.0,957220.4592758566,303518.91518392804,216930341137.52878,465757.81382337405
2215,1100000.0,1564733.6496958435,303518.91518392804,216930341137.52878,465757.81382337405
2225,965000.0,1329264.0655802907,303518.91518392804,216930341137.52878,465757.81382337405
2226,1160000.0,923994.9825054547,303518.91518392804,216930341137.52878,465757.81382337405
2234,741000.0,3125552.5168417534,303518.91518392804,216930341137.52878,465757.81382337405
2235,626000.0,891510.0904609561,303518.91518392804,216930341137.52878,465757.81382337405
2239,1650000.0,1987180.9137605578,303518.91518392804,216930341137.52878,465757.81382337405
2247,500000.0,366234.7093565203,303518.91518392804,216930341137.52878,465757.81382337405
2249,895000.0,1011127.575636412,303518.91518392804,216930341137.52878,465757.81382337405
2259,525000.0,678471.6863797363,303518.91518392804,216930341137.52878,465757.81382337405
2262,510000.0,297600.2065288052,303518.91518392804,216930341137.52878,465757.81382337405
2273,357000.0,445810.07693255506,303518.91518392804,216930341137.52878,465757.81382337405
2278,632000.0,562318.7230206355,303518.91518392804,216930341137.52878,465757.81382337405
2282,575000.0,644542.460708946,303518.91518392804,216930341137.52878,465757.81382337405
2284,1238000.0,1087826.0770647936,303518.91518392804,216930341137.52878,465757.81382337405
2290,780000.0,794344.5972428247,303518.91518392804,216930341137.52878,465757.81382337405
2291,878500.0,1062949.8297768105,303518.91518392804,216930341137.52878,465757.81382337405
2292,3572000.0,1866941.5064000664,303518.91518392804,216930341137.52878,465757.81382337405
2301,1625000.0,1330926.1908253562,303518.91518392804,216930341137.52878,465757.81382337405
2302,1122000.0,1064776.0393443238,303518.91518392804,216930341137.52878,465757.81382337405
2306,2400000.0,1753132.8557828944,303518.91518392804,216930341137.52878,465757.81382337405
2307,655000.0,612721.4025102723,303518.91518392804,216930341137.52878,465757.81382337405
2310,500000.0,526947.308903385,303518.91518392804,216930341137.52878,465757.81382337405
2312,600000.0,631560.5029078033,303518.91518392804,216930341137.52878,465757.81382337405
2318,630000.0,750519.3923516329,303518.91518392804,216930341137.52878,465757.81382337405
2323,645000.0,562661.507987123,303518.91518392804,216930341137.52878,465757.81382337405
2324,347000.0,400551.7126646824,303518.91518392804,216930341137.52878,465757.81382337405
2337,1830000.0,1546946.5076184403,303518.91518392804,216930341137.52878,465757.81382337405
2346,595000.0,705107.1902915351,303518.91518392804,216930341137.52878,465757.81382337405
2349,645000.0,549654.2660283092,303518.91518392804,216930341137.52878,465757.81382337405
2355,1100000.0,1821887.6887381384,303518.91518392804,216930341137.52878,465757.81382337405
2356,1800000.0,1851333.969511549,303518.91518392804,216930341137.52878,465757.81382337405
2360,370000.0,636866.0147887375,303518.91518392804,216930341137.52878,465757.81382337405
2361,1467000.0,1674291.053700951,303518.91518392804,216930341137.52878,465757.81382337405
2373,1226000.0,1168328.8070054427,303518.91518392804,216930341137.52878,465757.81382337405
2382,1275000.0,1298178.0124474866,303518.91518392804,216930341137.52878,465757.81382337405
2384,1590000.0,1688306.2698597535,303518.91518392804,216930341137.52878,465757.81382337405
2409,870000.0,1156683.2576099504,303518.91518392804,216930341137.52878,465757.81382337405
2414,320500.0,434517.6067143306,303518.91518392804,216930341137.52878,465757.81382337405
2422,395000.0,533500.2438525595,303518.91518392804,216930341137.52878,465757.81382337405
2436,435000.0,578439.211902881,303518.91518392804,216930341137.52878,465757.81382337405
2438,1460000.0,1507090.8029297506,303518.91518392804,216930341137.52878,465757.81382337405
2439,736000.0,784828.0713677686,303518.91518392804,216930341137.52878,465757.81382337405
2449,1625000.0,1485896.797947486,303518.91518392804,216930341137.52878,465757.81382337405
2470,1270000.0,1542241.93849504,303518.91518392804,216930341137.52878,465757.81382337405
2473,370000.0,574265.2031623106,303518.91518392804,216930341137.52878,465757.81382337405
2481,450000.0,545106.4560727831,303518.91518392804,216930341137.52878,465757.81382337405
2482,1360000.0,2027495.00294297,303518.91518392804,216930341137.52878,465757.81382337405
2483,340000.0,550113.0162809491,303518.91518392804,216930341137.52878,465757.81382337405
2486,712000.0,831296.2396787219,303518.91518392804,216930341137.52878,465757.81382337405
2488,1250000.0,1457340.8578494424,303518.91518392804,216930341137.52878,465757.81382337405
2494,505000.0,590595.2267686613,303518.91518392804,216930341137.52878,465757.81382337405
2496,846000.0,745270.9347426463,303518.91518392804,216930341137.52878,465757.81382337405
2509,2000000.0,1669550.5006846208,303518.91518392804,216930341137.52878,465757.81382337405
2512,805000.0,385327.4285039436,303518.91518392804,216930341137.52878,465757.81382337405
2514,548000.0,346958.69501658157,303518.91518392804,216930341137.52878,465757.81382337405
2515,1500000.0,1249789.3286997555,303518.91518392804,216930341137.52878,465757.81382337405
2522,1252000.0,1245378.4795480492,303518.91518392804,216930341137.52878,465757.81382337405
2523,810000.0,772130.4550288692,303518.91518392804,216930341137.52878,465757.81382337405
2527,1460000.0,1280431.4189317422,303518.91518392804,216930341137.52878,465757.81382337405
2533,1250000.0,1450906.1449859263,303518.91518392804,216930341137.52878,465757.81382337405
2542,850000.0,1130774.2836341383,303518.91518392804,216930341137.52878,465757.81382337405
2544,1122000.0,1267233.7357163522,303518.91518392804,216930341137.52878,465757.81382337405
2547,420000.0,559715.740451837,303518.91518392804,216930341137.52878,465757.81382337405
2550,800000.0,1090478.816346081,303518.91518392804,216930341137.52878,465757.81382337405
2551,710000.0,681161.5940492842,303518.91518392804,216930341137.52878,465757.81382337405
2552,630000.0,495617.9608100131,303518.91518392804,216930341137.52878,465757.81382337405
2568,1371000.0,1381128.3654189166,303518.91518392804,216930341137.52878,465757.81382337405
2583,1275000.0,1604149.2513281964,303518.91518392804,216930341137.52878,465757.81382337405
2595,1222500.0,1099227.250673254,303518.91518392804,216930341137.52878,465757.81382337405
2603,1300000.0,1358452.0086842878,303518.91518392804,216930341137.52878,465757.81382337405
2608,2150000.0,1892720.3721168963,303518.91518392804,216930341137.52878,465757.81382337405
2612,650000.0,803745.8115452677,303518.91518392804,216930341137.52878,465757.81382337405
2625,1110000.0,1443903.5685440255,303518.91518392804,216930341137.52878,465757.81382337405
2632,1012000.0,1171175.7018351816,303518.91518392804,216930341137.52878,465757.81382337405
2640,556000.0,694809.4114928618,303518.91518392804,216930341137.52878,465757.81382337405
2643,1100000.0,1546359.903899204,303518.91518392804,216930341137.52878,465757.81382337405
2659,216000.0,476932.0806610454,303518.91518392804,216930341137.52878,465757.81382337405
2660,876000.0,1196241.3148729596,303518.91518392804,216930341137.52878,465757.81382337405
2661,227000.0,480361.6241422221,303518.91518392804,216930341137.52878,465757.81382337405
2662,841000.0,1275403.611622693,303518.91518392804,216930341137.52878,465757.81382337405
2664,305000.0,389137.04890611395,303518.91518392804,216930341137.52878,465757.81382337405
2665,480000.0,592238.2888937015,303518.91518392804,216930341137.52878,465757.81382337405
2676,480000.0,716453.5570045244,303518.91518392804,216930341137.52878,465757.81382337405
2677,775000.0,1508345.3210679144,303518.91518392804,216930341137.52878,465757.81382337405
2680,1300000.0,1675460.062705975,303518.91518392804,216930341137.52878,465757.81382337405
2686,420000.0,417882.2520373482,303518.91518392804,216930341137.52878,465757.81382337405
2698,747000.0,1169716.6751338234,303518.91518392804,216930341137.52878,465757.81382337405
2702,571000.0,686288.5198249388,303518.91518392804,216930341137.52878,465757.81382337405
2712,690500.0,1168364.5693874462,303518.91518392804,216930341137.52878,465757.81382337405
2713,747000.0,1193390.2030597655,303518.91518392804,216930341137.52878,465757.81382337405
2716,835000.0,1095961.9672270278,303518.91518392804,216930341137.52878,465757.81382337405
2717,661000.0,841714.6481745727,303518.91518392804,216930341137.52878,465757.81382337405
2722,315000.0,703643.2426055521,303518.91518392804,216930341137.52878,465757.81382337405
2735,767500.0,1385810.562356132,303518.91518392804,216930341137.52878,465757.81382337405
2737,815000.0,1739609.8550368566,303518.91518392804,216930341137.52878,465757.81382337405
2740,745000.0,1207128.25491752,303518.91518392804,216930341137.52878,465757.81382337405
2741,716000.0,1085453.4399966607,303518.91518392804,216930341137.52878,465757.81382337405
2747,1998000.0,1284219.5974856038,303518.91518392804,216930341137.52878,465757.81382337405
2748,671000.0,605606.4901594482,303518.91518392804,216930341137.52878,465757.81382337405
2756,2175000.0,2009535.721877776,303518.91518392804,216930341137.52878,465757.81382337405
2758,2538000.0,1599053.1976168538,303518.91518392804,216930341137.52878,465757.81382337405
2759,2300000.0,2049476.8592282142,303518.91518392804,216930341137.52878,465757.81382337405
2768,2077000.0,1714599.388044416,303518.91518392804,216930341137.52878,465757.81382337405
2769,2850000.0,2110596.811196736,303518.91518392804,216930341137.52878,465757.81382337405
2776,2020000.0,1590084.178148388,303518.91518392804,216930341137.52878,465757.81382337405
2779,2010000.0,1703638.5384132322,303518.91518392804,216930341137.52878,465757.81382337405
2795,345000.0,517050.5980149582,303518.91518392804,216930341137.52878,465757.81382337405
2800,585000.0,699112.2915029936,303518.91518392804,216930341137.52878,465757.81382337405
2805,1375000.0,1226528.1883410057,303518.91518392804,216930341137.52878,465757.81382337405
2814,1825000.0,1289107.2067990191,303518.91518392804,216930341137.52878,465757.81382337405
2835,1950000.0,1449659.1084136926,303518.91518392804,216930341137.52878,465757.81382337405
2837,1751000.0,1262097.7811508756,303518.91518392804,216930341137.52878,465757.81382337405
2840,720000.0,684283.3246004358,303518.91518392804,216930341137.52878,465757.81382337405
2847,600000.0,597032.6314565074,303518.91518392804,216930341137.52878,465757.81382337405
2853,2410000.0,1689024.2608318413,303518.91518392804,216930341137.52878,465757.81382337405
2854,2100000.0,1722358.385965596,303518.91518392804,216930341137.52878,465757.81382337405
2873,550000.0,933052.0262989802,303518.91518392804,216930341137.52878,465757.81382337405
2874,822000.0,995815.5906643448,303518.91518392804,216930341137.52878,465757.81382337405
2880,540000.0,414130.07578392513,303518.91518392804,216930341137.52878,465757.81382337405
2905,420000.0,817580.0701560192,303518.91518392804,216930341137.52878,465757.81382337405
2909,525000.0,828087.5318731442,303518.91518392804,216930341137.52878,465757.81382337405
2920,580000.0,922773.7717886474,303518.91518392804,216930341137.52878,465757.81382337405
2922,620250.0,272369.22965468466,303518.91518392804,216930341137.52878,465757.81382337405
2926,600000.0,961895.2954006335,303518.91518392804,216930341137.52878,465757.81382337405
2931,600000.0,908028.5660265852,303518.91518392804,216930341137.52878,465757.81382337405
2935,762700.0,909724.4656732902,303518.91518392804,216930341137.52878,465757.81382337405
2936,465000.0,220540.6078541074,303518.91518392804,216930341137.52878,465757.81382337405
2937,741250.0,690530.7852105703,303518.91518392804,216930341137.52878,465757.81382337405
2943,630000.0,1389839.914525536,303518.91518392804,216930341137.52878,465757.81382337405
2946,600000.0,584353.5353345629,303518.91518392804,216930341137.52878,465757.81382337405
2952,825000.0,1419499.8312764866,303518.91518392804,216930341137.52878,465757.81382337405
2953,638000.0,1228505.7129443027,303518.91518392804,216930341137.52878,465757.81382337405
2957,504000.0,928591.7219187105,303518.91518392804,216930341137.52878,465757.81382337405
2958,468000.0,896627.8149635158,303518.91518392804,216930341137.52878,465757.81382337405
2959,802500.0,1289131.9328865623,303518.91518392804,216930341137.52878,465757.81382337405
2965,800000.0,1332963.146663078,303518.91518392804,216930341137.52878,465757.81382337405
2967,740000.0,1194280.5185762448,303518.91518392804,216930341137.52878,465757.81382337405
2973,810000.0,1203703.7381819068,303518.91518392804,216930341137.52878,465757.81382337405
2982,730000.0,880153.2710520402,303518.91518392804,216930341137.52878,465757.81382337405
2991,777000.0,1125824.2065597577,303518.91518392804,216930341137.52878,465757.81382337405
3020,1003500.0,697436.6811798047,303518.91518392804,216930341137.52878,465757.81382337405
3028,760000.0,361715.4502713699,303518.91518392804,216930341137.52878,465757.81382337405
3033,1120000.0,1056359.2214450631,303518.91518392804,216930341137.52878,465757.81382337405
3035,1250000.0,1431319.501597236,303518.91518392804,216930341137.52878,465757.81382337405
3037,2000000.0,1988713.4522688584,303518.91518392804,216930341137.52878,465757.81382337405
3052,1050000.0,1087930.7089519305,303518.91518392804,216930341137.52878,465757.81382337405
3064,2600000.0,2298612.2524385992,303518.91518392804,216930341137.52878,465757.81382337405
3085,1460000.0,1736149.488737112,303518.91518392804,216930341137.52878,465757.81382337405
3089,1740000.0,1694685.343906464,303518.91518392804,216930341137.52878,465757.81382337405
3092,2160000.0,1505411.0715438435,303518.91518392804,216930341137.52878,465757.81382337405
3101,926000.0,1190392.5810307944,303518.91518392804,216930341137.52878,465757.81382337405
3105,472000.0,211440.9041907452,303518.91518392804,216930341137.52878,465757.81382337405
3109,1300000.0,1219124.8388392339,303518.91518392804,216930341137.52878,465757.81382337405
3111,1200000.0,1071875.0916780578,303518.91518392804,216930341137.52878,465757.81382337405
3119,1189000.0,894588.2163694706,303518.91518392804,216930341137.52878,465757.81382337405
3120,610000.0,745262.8743837029,303518.91518392804,216930341137.52878,465757.81382337405
3125,806000.0,843489.7832910717,303518.91518392804,216930341137.52878,465757.81382337405
